random_type;p_value
r;5,81750031454801e-01
r;9,40244656154935e-01
r;1,61562331857997e-01
r;5,79850231168451e-01
r;9,61396880764133e-01
r;2,72926909867094e-01
r;9,40268840737236e-01
r;5,30250270799381e-01
r;6,57057154327890e-01
r;2,89966632001642e-01
r;9,96457894169031e-01
r;5,83259807158031e-01
r;3,67425545350358e-01
r;6,19504096591231e-02
r;7,37993824970347e-01
r;9,96744597002232e-01
r;4,10035154265949e-01
r;2,31105964454616e-01
r;4,36138481319791e-01
r;2,01005896834315e-01
r;3,34150302494780e-01
r;3,71322206212874e-01
r;4,93731396982926e-01
r;4,59585694458899e-01
r;7,77873784626509e-01
r;4,38321447811079e-01
r;3,22221974057092e-01
r;3,61971668940810e-01
r;4,92966934436604e-01
r;2,64604533402756e-01
r;5,28484054806217e-01
r;8,57269140833473e-01
r;6,54192201674394e-01
r;6,50840670972197e-01
r;8,83602655018499e-01
r;9,00983973680325e-01
r;1,61993951692572e-02
r;5,68053918670219e-02
r;3,68023629174034e-01
r;2,95566321050894e-01
r;2,28614211384306e-01
r;9,54053552438807e-01
r;3,80453081007334e-01
r;7,76894462932023e-01
r;6,08083722324417e-01
r;1,58132892135837e-01
r;3,23037138755565e-01
r;6,28031389985191e-01
r;9,51072110242910e-01
r;4,17887285934263e-01
r;2,13830855252483e-01
r;2,01855043097615e-01
r;1,43031802333986e-01
r;6,15069399029231e-01
r;1,61257342138232e-01
r;7,42091081053677e-02
r;3,04256257401170e-01
r;3,05085691463627e-01
r;9,86916950721465e-01
r;1,43352563705112e-01
r;2,18662023617915e-01
r;1,15961188449989e-01
r;6,06808689796137e-01
r;2,63739422036940e-01
r;1,81052452463689e-01
r;2,49079234440165e-01
r;8,03398970283720e-01
r;1,09650012002660e-01
r;4,02896115109404e-01
r;7,50313791374312e-01
r;4,76754294925094e-01
r;2,87546837277885e-02
r;3,08310768337199e-02
r;6,29486610610330e-01
r;6,88655533567215e-01
r;9,90497744414678e-02
r;4,57296548353852e-01
r;4,68372386626590e-01
r;4,91933274007526e-01
r;9,95091012195396e-01
r;9,87091771518105e-01
r;2,89520087150217e-01
r;7,17128801057266e-01
r;3,25881408879658e-01
r;4,42404655758608e-01
r;4,27477354931604e-01
r;3,40607458872838e-01
r;1,60652871820962e-01
r;2,80590449438147e-01
r;1,98665226195448e-01
r;2,42679305235453e-01
r;2,84824813153299e-01
r;1,77712937360979e-01
r;4,27852980973350e-01
r;4,75845684181262e-01
r;2,79638025508077e-01
r;2,23581137346938e-01
r;5,45816754407030e-01
r;8,74736588503522e-01
r;5,34179283803405e-01
r;2,74382507872765e-01
r;5,01070539663465e-01
r;2,71904229068113e-01
r;4,80510093235397e-01
r;2,51029766692385e-01
r;9,37749428398871e-01
r;4,64063014680437e-01
r;7,40825610067622e-01
r;1,88764120206778e-01
r;7,32252070761515e-01
r;1,71395754903278e-01
r;1,88486983579990e-01
r;4,39619753497825e-01
r;6,55288458206404e-01
r;2,84505540088926e-02
r;6,58440604140416e-01
r;9,40743499071306e-01
r;7,05498531627732e-01
r;3,85487790110032e-01
r;5,03427020422555e-01
r;2,31311251259027e-01
r;1,33554420631645e-02
r;9,82064417633925e-01
r;8,21238865900461e-01
r;6,15520066650997e-01
r;8,62168680141992e-01
r;2,38332222249474e-01
r;4,75095722715059e-02
r;9,36908550628311e-01
r;1,94996793312424e-03
r;2,39450976278842e-01
r;2,74395020774061e-01
r;9,54396642565918e-01
r;6,33234910996089e-01
r;4,52031536709737e-01
r;6,26060995564886e-01
r;3,92346042250144e-02
r;8,42470134595205e-02
r;9,98010775307346e-01
r;4,07528546187999e-01
r;1,10714040270817e-02
r;6,78457395824010e-01
r;1,73409805065043e-02
r;1,04357797070993e-01
r;6,33359753183335e-02
r;1,04574561826088e-01
r;3,42214858987942e-01
r;8,02044090804792e-01
r;9,56966838145930e-01
r;2,49507569104762e-01
r;6,81362528891793e-01
r;2,08661198415474e-01
r;5,56343777090823e-02
r;1,22312591089151e-01
r;9,99512200809678e-02
r;1,43821781824557e-01
r;1,28685992470068e-02
r;8,65702789656101e-03
r;8,72541621840649e-01
r;3,65736205219524e-03
r;9,85658282534747e-01
r;8,18142402778084e-01
r;4,84953245880349e-01
r;9,06530488021529e-01
r;1,06230602169898e-01
r;4,19989300698282e-01
r;8,51625775690652e-01
r;9,08700317261015e-01
r;9,11951932518800e-01
r;7,90285780787461e-01
r;9,23925788238380e-01
r;5,36223386290943e-01
r;1,81461614338774e-01
r;5,57049661755450e-01
r;9,52340924329185e-01
r;9,13293477223847e-01
r;6,48649737405939e-02
r;8,03076879781710e-02
r;2,71711136901829e-02
r;6,64123222669510e-01
r;8,61099704288121e-01
r;2,00993905216331e-01
r;1,28111502394427e-01
r;8,77157190626796e-01
r;1,28259057759772e-01
r;9,44797003043683e-01
r;6,22156039273218e-01
r;9,64137195805282e-01
r;4,44077917227896e-01
r;7,66679809207106e-01
r;2,40446771892902e-01
r;2,78204575621103e-01
r;5,76621802201258e-01
r;2,54994372124799e-01
r;5,99118320903861e-01
r;3,46523345614597e-01
r;6,94362520990210e-01
r;4,54284850395925e-01
r;4,59428379408506e-01
r;6,89390215545780e-01
r;9,18952507800777e-01
r;9,58391043168608e-01
r;2,14831379566925e-01
r;7,10296750738866e-01
r;4,87843353261954e-01
r;6,04501430806197e-01
r;2,28422750035251e-02
r;8,27232284755949e-01
r;5,41443025297693e-01
r;4,58280019729026e-01
r;4,40164117662391e-01
r;5,01790254034276e-01
r;2,43467123602769e-01
r;4,44138510582267e-02
r;2,70092491618289e-01
r;7,58713995816065e-01
r;5,67458207848233e-01
r;5,71718951902822e-01
r;6,07873019713461e-01
r;4,10708800549652e-01
r;5,23906620997058e-01
r;5,24802395461669e-01
r;6,36138105008358e-01
r;6,21915318635901e-01
r;7,15682343234647e-01
r;8,95128940021277e-03
r;8,66824203140263e-01
r;8,68459382116840e-01
r;3,03334429116875e-01
r;7,85896472558709e-02
r;9,46762878357893e-01
r;1,09011872923508e-01
r;5,32403794043377e-01
r;6,00868869886865e-01
r;4,47036984204011e-01
r;5,21197544469899e-01
r;2,44153156932298e-01
r;8,32039279620808e-01
r;9,04223529336312e-01
r;7,04640277930616e-01
r;1,22416074860784e-02
r;4,22035843853988e-02
r;4,30892683667945e-01
r;4,50246830108955e-01
r;5,09346646480731e-01
r;8,00353715560516e-01
r;2,29357560716786e-01
r;9,01944698794076e-01
r;9,98976173245865e-01
r;2,64098114561870e-01
r;9,02487315296812e-01
r;3,87004398053435e-01
r;9,50830651156567e-01
r;2,13836628950592e-01
r;7,55216373116978e-01
r;8,63303188799831e-01
r;3,56053807462848e-01
r;3,27219176552222e-01
r;9,79556039928999e-01
r;8,75759074946336e-02
r;5,52844573294746e-01
r;2,54285497776204e-01
r;9,41400212859870e-01
r;9,42665812873617e-01
r;4,41872291109090e-01
r;1,89846126397227e-01
r;2,25646182038392e-01
r;2,12426391134792e-01
r;8,26580163994379e-01
r;2,28485914107395e-01
r;8,89016559379834e-01
r;5,98524503039980e-01
r;6,35910363172182e-01
r;1,36197362580876e-01
r;3,44494534178879e-01
r;4,57893750618058e-01
r;8,75064446231018e-01
r;5,17499858618056e-02
r;4,71130252854976e-01
r;7,64109883822685e-01
r;3,88784781299414e-01
r;1,63383844921898e-01
r;9,82833019015182e-01
r;3,74377802683572e-01
r;5,09939610514765e-02
r;4,79794478515545e-01
r;1,14188681392336e-01
r;3,37780198293999e-01
r;6,64384522528634e-01
r;6,22445175820388e-01
r;8,18973785920305e-01
r;7,54119408116498e-01
r;2,18820606303011e-01
r;2,66667527542512e-01
r;1,86066997939332e-01
r;5,54415781755985e-02
r;4,17516079587277e-01
r;8,04888579476060e-01
r;6,94044905417033e-01
r;1,27755672574218e-01
r;1,06293235208356e-01
r;1,42432259469595e-01
r;2,64204776808598e-01
r;7,17726093104322e-01
r;2,11521526252489e-01
r;6,63703223348027e-02
r;1,71143287154839e-01
r;4,15187824345186e-01
r;1,59266321133603e-01
r;8,05304901256762e-01
r;4,45310743119337e-01
r;8,26584120272243e-01
r;2,07547831541054e-01
r;5,95572332297356e-01
r;9,94759426230878e-01
r;1,05219901272742e-01
r;8,74926430921326e-01
r;6,38495637300819e-02
r;2,95803839987444e-01
r;1,33892965144350e-01
r;6,72987490855601e-01
r;9,13825778052434e-02
r;8,14948605959163e-01
r;6,70934064527353e-02
r;6,56968671398152e-01
r;5,00049541232298e-01
r;2,10437905060120e-01
r;4,37926510174930e-01
r;7,71293774966485e-01
r;7,21608410634894e-01
r;2,50666171753125e-01
r;1,22463048135600e-01
r;5,61016603373229e-01
r;6,19967101374275e-01
r;4,28485986810448e-01
r;9,93647871116587e-01
r;3,97220096864914e-01
r;5,79520025116542e-02
r;1,53976478154829e-01
r;6,04480256756746e-01
r;3,76624512489633e-01
r;2,35564672554722e-01
r;2,28752856111645e-01
r;2,58112078164957e-01
r;2,20625746736761e-01
r;3,21518812769479e-01
r;4,18279140824956e-01
r;5,57058428406101e-01
r;4,00364361818167e-01
r;2,96899592260180e-01
r;7,94482471265144e-01
r;4,01036319293763e-01
r;8,27043550789099e-01
r;2,64961767288699e-01
r;8,91093586920574e-01
r;8,01522404699593e-01
r;8,82616036062198e-01
r;3,03258564939625e-01
r;7,19681016386161e-01
r;7,30830580413716e-01
r;8,08860789136151e-02
r;2,89017672204632e-01
r;3,43841828590079e-01
r;4,29624682549362e-03
r;3,56370833765418e-02
r;9,25553716543317e-01
r;2,93476920936171e-01
r;3,76648278902141e-02
r;2,42985641420740e-01
r;7,02217929240460e-01
r;8,74816403847485e-01
r;3,10562257404719e-01
r;5,35585163748063e-01
r;8,49896663608176e-03
r;7,20742305649842e-01
r;4,94395660040394e-01
r;3,76636420884378e-01
r;4,77506100472125e-01
r;3,17604507393492e-01
r;6,34941807329165e-01
r;6,53637132597688e-01
r;2,08915966515240e-01
r;7,05627092775584e-01
r;1,41590062434977e-01
r;6,96364116737736e-01
r;9,59962624185758e-01
r;4,30574813771268e-01
r;1,08814068266988e-01
r;7,47998959200733e-02
r;3,13086188154944e-01
r;1,97620433761981e-01
r;7,86574912212013e-01
r;6,48432678382946e-01
r;7,26358465975564e-01
r;9,79763000060796e-01
r;5,08818495917160e-02
r;3,14375715957269e-01
r;9,25818006363587e-01
r;3,13423524299389e-01
r;4,67550811263181e-01
r;4,29085133540288e-01
r;4,89026424848671e-01
r;7,33173410646296e-01
r;7,44721156795320e-01
r;9,95972760668076e-01
r;2,38906365562602e-01
r;7,64277324627411e-02
r;4,46278127699877e-01
r;2,95373349555208e-01
r;7,68733204492505e-03
r;2,70111008129400e-01
r;7,04398652541677e-01
r;3,99357390634568e-01
r;3,80496565183549e-01
r;6,89652933017801e-01
r;2,48309023461759e-01
r;6,15092227904374e-01
r;7,10852435952190e-02
r;6,91349674360427e-01
r;2,99973486436263e-01
r;1,73472055098980e-01
r;3,74991101406029e-01
r;9,93893136256642e-01
r;8,82908694046276e-01
r;6,74280605241126e-01
r;9,66020173134102e-01
r;1,99267183030633e-01
r;9,77344265695462e-01
r;2,86348415382472e-01
r;4,78457025934341e-01
r;4,89413541688836e-01
r;5,92577364443244e-04
r;3,23697899942996e-01
r;3,43572426419117e-01
r;4,40009166007408e-01
r;1,90433001475061e-01
r;7,31524751570374e-01
r;9,59178320591613e-01
r;7,86144141172769e-01
r;8,42624595976720e-01
r;4,33329996697338e-01
r;9,11980973651637e-01
r;8,52246963398039e-01
r;6,59270960069128e-01
r;6,72443438591663e-01
r;5,21895402954772e-01
r;5,52622836237118e-01
r;9,84461267266848e-02
r;2,21706718972524e-01
r;1,72372950210677e-01
r;5,97408295583781e-01
r;7,02458525403098e-01
r;6,68595783868407e-01
r;9,74064257048212e-02
r;6,48916148284290e-01
r;3,21223078602207e-02
r;8,90446093588146e-01
r;2,15200098897642e-01
r;3,87874271990537e-01
r;7,41079852538426e-01
r;6,24752835459746e-01
r;2,90155209216741e-01
r;9,61992571953046e-01
r;1,47081842794847e-02
r;2,29374216202320e-02
r;4,03005938748738e-01
r;8,76516494040011e-01
r;4,33869441339897e-01
r;6,64710154712065e-01
r;4,62927732984104e-01
r;4,45750879267258e-01
r;5,74622032304946e-01
r;4,00476589228647e-01
r;7,66271158781469e-01
r;5,00323033206351e-01
r;4,01440553799942e-01
r;2,41894324774877e-01
r;6,83227204285554e-01
r;6,70910959446282e-01
r;8,77703631210445e-01
r;2,99636284480823e-01
r;9,05147239551780e-01
r;6,49403847621579e-01
r;6,80596290637706e-01
r;9,13851274437051e-01
r;7,99448595622054e-02
r;3,83896856270910e-01
r;6,43246972913092e-01
r;5,34848148832915e-01
r;7,46437112411527e-01
r;5,10113266568255e-01
r;5,02100699258187e-01
r;2,77273747427078e-01
r;8,42457390926665e-03
r;5,59470556665929e-01
r;8,42956487563861e-01
r;8,23527678498559e-01
r;5,89426633397255e-01
r;3,24530695412513e-01
r;8,75174495414144e-01
r;3,89142840812085e-01
r;4,60541697264265e-01
r;6,34975792140109e-01
r;3,28588767964075e-01
r;8,30300414124712e-01
r;7,78026586864534e-01
r;6,31356098261131e-01
r;6,82915019354305e-03
r;1,66958562530953e-01
r;3,45946383932064e-01
r;7,44743819059762e-01
r;7,67751718345478e-01
r;6,50068668822567e-01
r;6,53102733181421e-01
r;8,93469839195538e-01
r;2,95770860351046e-01
r;5,37186212568628e-01
r;9,28008561525006e-02
r;4,48529861198520e-01
r;4,39972781882402e-01
r;1,48592643458270e-01
r;1,13565260553426e-01
r;3,26610622238817e-01
r;2,06670824984931e-01
r;4,50507294041423e-01
r;9,60677437442021e-01
r;1,28310155029322e-01
r;8,45848134051570e-01
r;2,77032228927687e-01
r;1,07019118768077e-01
r;6,64544432034618e-01
r;6,46728362357656e-01
r;5,26905698212705e-01
r;8,87660473023666e-01
r;2,49579037565030e-01
r;1,10649875140035e-01
r;6,25814801119513e-01
r;7,46782351739931e-01
r;4,66190390761652e-01
r;9,23043549221762e-01
r;3,28086168960836e-01
r;7,30817900457287e-01
r;1,15616924006726e-02
r;3,94893074033532e-01
r;4,57245596862775e-01
r;9,40574192397960e-01
r;8,61100901588908e-01
r;6,52003061995081e-01
r;1,90675791092497e-02
r;4,26558102653305e-01
r;3,77786646553788e-01
r;8,57673988703224e-01
r;6,00385427018054e-01
r;8,88838239076567e-01
r;4,44737156080131e-01
r;1,27890098079665e-01
r;3,67491707566982e-01
r;1,14269118748527e-01
r;9,71077612707110e-01
r;6,89387755890608e-01
r;7,46035196456893e-02
r;7,13106341064946e-02
r;5,22390151393356e-01
r;1,57267019887977e-01
r;3,93555524320211e-01
r;1,10941655088350e-01
r;1,86622216198994e-01
r;2,05738874410191e-01
r;1,59804439428451e-01
r;1,66023531595881e-01
r;3,67051789378016e-01
r;7,10671629569422e-01
r;8,18705016082958e-01
r;1,11307283928261e-01
r;4,87397118546399e-01
r;7,99846787305449e-01
r;3,12681896499644e-01
r;7,50547230915106e-02
r;8,83292840122040e-01
r;9,96674614284779e-01
r;9,62440412168068e-01
r;6,96660628511273e-01
r;3,35863091039652e-01
r;6,75683876317759e-01
r;1,93845910375440e-02
r;5,31324598113425e-01
r;6,13843978666082e-01
r;7,52245444397751e-01
r;6,33580172591355e-01
r;9,47330596352362e-01
r;2,30067134964441e-02
r;4,40197779702846e-01
r;8,74519882362424e-02
r;5,53838871675610e-02
r;5,75555816031425e-01
r;4,53024760410266e-01
r;8,06595989791459e-01
r;2,80506470521743e-01
r;1,45578736243072e-02
r;3,19740434401418e-01
r;7,54276255473784e-01
r;1,08916532669447e-01
r;1,18935022200129e-01
r;2,63993191099448e-02
r;8,01497167729946e-01
r;8,40500356059564e-01
r;9,18694050938387e-01
r;1,58297481209697e-02
r;6,22730508603652e-01
r;1,93581668668352e-01
r;6,08801180251160e-01
r;6,75925485372332e-02
r;1,71507245435566e-01
r;1,63367135701721e-01
r;8,05722629290279e-01
r;9,92052868652017e-01
r;3,50543044124520e-02
r;9,60580178451491e-01
r;1,15199086485951e-02
r;6,54571606379658e-02
r;3,42744520839108e-01
r;5,47549503896794e-01
r;1,48960919810524e-02
r;8,19539718382796e-01
r;3,37467758906867e-01
r;8,10028356102183e-01
r;1,28333707107926e-01
r;4,97548130796921e-01
r;8,05827423393335e-01
r;3,70134385988634e-01
r;9,79654743259574e-01
r;4,82000856184920e-01
r;3,94386845522944e-02
r;2,78066798562808e-01
r;3,19678285112363e-02
r;2,89494589043957e-01
r;8,58620835406807e-01
r;9,19661850498213e-01
r;8,89836060026182e-01
r;4,60926332195839e-01
r;9,46873018537021e-01
r;8,79126284121977e-01
r;5,12023883261019e-01
r;8,46948692975641e-01
r;2,16574967736596e-01
r;2,88219662176387e-01
r;1,16124364067038e-01
r;8,64218864935379e-01
r;4,09772462643962e-01
r;8,48220234275756e-01
r;1,73455528773947e-01
r;3,03436970840605e-01
r;5,57629238477789e-01
r;9,40634376517597e-01
r;2,29800939569940e-01
r;2,29428154409464e-01
r;9,90898750580399e-01
r;5,44702493565070e-01
r;9,26986584006526e-01
r;8,58472667167670e-01
r;9,20037979261173e-01
r;8,63165572493462e-01
r;1,01784370791908e-01
r;2,98439475166902e-02
r;7,90396958185802e-01
r;5,98333203974445e-01
r;5,83369695971957e-01
r;6,06388653938148e-01
r;6,68474453149420e-01
r;4,38857434123859e-01
r;5,41263644798578e-01
r;9,58817443212549e-01
r;1,35096257590190e-01
r;3,16641274018043e-01
r;2,72687505050767e-01
r;9,42848459506646e-01
r;2,69484843924345e-01
r;5,09583113756909e-01
r;5,28673093904643e-01
r;3,19481900751925e-01
r;4,49486190702690e-01
r;7,90362855154211e-01
r;9,83499517319777e-01
r;5,63326508612292e-01
r;7,42153398987454e-01
r;9,35930954343624e-01
r;5,06212883345869e-02
r;7,02479082686016e-01
r;4,84699102535873e-01
r;1,00175026390377e-01
r;9,08329492533339e-01
r;8,69804435883336e-01
r;8,47385874574803e-01
r;1,25529868090178e-01
r;3,19251406735511e-03
r;8,67751420338251e-01
r;3,73189858449900e-01
r;3,53108586719826e-01
r;5,99035925250986e-01
r;5,96263470159849e-02
r;3,84495895009861e-01
r;7,19581270143723e-01
r;3,74317731477873e-01
r;3,91971800946163e-01
r;2,15814954128025e-01
r;3,78781995814627e-01
r;7,63605523136189e-01
r;4,29144124105348e-01
r;8,39042997814815e-02
r;2,88217395199118e-01
r;1,34629866586033e-01
r;1,01862637798883e-01
r;3,33596708744357e-01
r;7,48822932405858e-01
r;3,53707550560467e-01
r;5,99263366033733e-01
r;9,79249328439671e-02
r;9,32534702950163e-01
r;4,99628505428066e-01
r;9,69059947377283e-01
r;7,30816663968249e-01
r;2,77609406550385e-01
r;6,70791614440856e-01
r;1,79764759759460e-01
r;8,96591358922714e-01
r;9,53579016552863e-02
r;4,81201071631779e-01
r;3,61270618141667e-01
r;1,37448053114307e-01
r;4,92683622334723e-01
r;7,31694311080464e-01
r;1,49032484273697e-01
r;3,99182571935745e-01
r;5,75892713172817e-01
r;2,88426542417543e-02
r;4,93507213474851e-01
r;3,80437664725190e-01
r;6,26734575088639e-02
r;2,13467903087652e-01
r;6,36343032826528e-01
r;8,23508799577830e-01
r;3,05979219017287e-01
r;8,92729261306857e-01
r;8,94871982459545e-01
r;7,10857368387380e-02
r;1,34856707390001e-01
r;4,68727592812378e-03
r;2,24040797664888e-01
r;4,24853270827571e-01
r;1,17203516619950e-01
r;6,60406074598667e-01
r;4,02335557894107e-01
r;1,21596407282089e-01
r;7,93329985396078e-01
r;9,80324509153103e-01
r;3,63191412922182e-02
r;7,78985225295391e-01
r;2,65020951083011e-01
r;2,55584344188120e-01
r;1,51187592690044e-01
r;2,49575517206169e-01
r;9,18536606344384e-01
r;8,06032884398809e-01
r;2,49242265349555e-01
r;9,28708606867465e-02
r;4,71066562808458e-01
r;9,68251246648029e-01
r;2,79995760896112e-01
r;5,62193227923255e-01
r;3,78895281525505e-01
r;8,67044239037992e-01
r;4,36034985098446e-01
r;6,78561242342038e-01
r;9,16801553369496e-01
r;1,81955018404353e-02
r;4,54391220320456e-02
r;5,00083027113206e-01
r;9,74563014984014e-04
r;1,35505514894754e-01
r;8,41628294011064e-02
r;1,68502838973449e-01
r;5,83155586302660e-01
r;2,19223820066229e-01
r;6,71065284893509e-01
r;8,92044458130871e-01
r;6,35498217674143e-02
r;3,23224340590794e-01
r;5,80414500624717e-01
r;7,51974250040885e-01
r;8,06674990838493e-01
r;7,49018925004686e-01
r;3,66468891014779e-01
r;1,14556816446649e-01
r;3,74226689942324e-04
r;4,54889998666476e-01
r;4,22015600718148e-01
r;6,91427361610196e-01
r;7,15513378639229e-01
r;9,62618814680659e-01
r;4,10300272270695e-01
r;8,46203302415215e-01
r;6,12047033120710e-01
r;1,23572851657196e-01
r;1,54610387324191e-01
r;4,25743455259624e-01
r;3,01140692096282e-01
r;3,99342428339286e-01
r;7,55797701170924e-01
r;1,47830868400301e-01
r;8,80623682891804e-02
r;5,43379924819281e-01
r;4,73540691993894e-01
r;9,86711119601982e-01
r;7,86599668510879e-01
r;6,64183052004120e-01
r;1,51058985080405e-01
r;4,49690838277914e-01
r;7,36189046183932e-01
r;2,51592357967957e-01
r;3,90282750891938e-02
r;5,30236248831354e-01
r;1,00570387852293e-01
r;2,83426186880219e-01
r;5,43326457249081e-04
r;5,95629925304856e-01
r;8,26755036622377e-02
r;3,25507752413218e-01
r;3,46608923152388e-01
r;1,25412891956446e-01
r;9,87636847809980e-01
r;2,76801573097616e-01
r;9,73203430526380e-01
r;5,41898225218786e-01
r;2,04379564745165e-01
r;1,80044388664554e-01
r;8,23579775801348e-01
r;9,40755627318925e-01
r;5,48289022629879e-01
r;4,06480415648037e-01
r;2,00093242632644e-02
r;5,42437026243028e-01
r;9,03025629967425e-01
r;7,80917076532159e-01
r;8,57165784320602e-01
r;6,84881461044659e-01
r;6,06855675349521e-01
r;3,46003067753862e-01
r;3,65227901578189e-01
r;3,28532334746783e-01
r;9,42871997686824e-01
r;6,37220945196331e-01
r;6,56064773896593e-01
r;1,28627879690353e-01
r;5,08616712969162e-01
r;1,73295303910199e-01
r;2,26224893114038e-01
r;6,79559597302850e-01
r;3,83609346100450e-01
r;1,10860465974203e-01
r;4,55292131999741e-02
r;3,94840972059443e-01
r;7,47665777992035e-01
r;7,78361205818604e-01
r;1,94002540720914e-01
r;7,16770928786450e-02
r;1,45400913676371e-01
r;7,57284119170958e-02
r;5,49958595144944e-01
r;1,03420320047806e-01
r;7,43330779598238e-01
r;8,06528343650208e-01
r;7,02400139635144e-01
r;6,13906880290150e-01
r;5,20660632648150e-01
r;1,01658592244855e-01
r;5,56831449143484e-01
r;5,66894233839726e-02
r;6,14452874718172e-01
r;5,82116842612988e-01
r;7,64540917414306e-01
r;4,92828585251120e-01
